state,year,quarter,district,registered_users,year_quarter
gujarat,2023,4,valsad,883746,2023-Q4
gujarat,2023,1,ahmadabad,4734630,2023-Q1
gujarat,2023,1,surat,3919829,2023-Q1
gujarat,2023,1,vadodara,1658232,2023-Q1
gujarat,2023,1,rajkot,1079736,2023-Q1
gujarat,2023,1,banas kantha,985280,2023-Q1
gujarat,2023,1,gandhinagar,968586,2023-Q1
gujarat,2023,1,bharuch,881508,2023-Q1
gujarat,2023,1,kachchh,817441,2023-Q1
gujarat,2023,1,mahesana,798353,2023-Q1
gujarat,2023,1,valsad,786811,2023-Q1
gujarat,2020,3,ahmadabad,2580178,2020-Q3
gujarat,2020,3,surat,2092712,2020-Q3
gujarat,2020,3,vadodara,901492,2020-Q3
gujarat,2020,3,rajkot,573062,2020-Q3
gujarat,2020,3,gandhinagar,529771,2020-Q3
gujarat,2020,3,banas kantha,501471,2020-Q3
gujarat,2020,3,bharuch,462292,2020-Q3
gujarat,2020,3,mahesana,427950,2020-Q3
gujarat,2020,3,kachchh,423729,2020-Q3
gujarat,2020,3,valsad,410740,2020-Q3
gujarat,2020,2,ahmadabad,2384154,2020-Q2
gujarat,2020,2,surat,1935894,2020-Q2
gujarat,2020,2,vadodara,830759,2020-Q2
gujarat,2020,2,rajkot,522650,2020-Q2
gujarat,2020,2,gandhinagar,488351,2020-Q2
gujarat,2020,2,banas kantha,446603,2020-Q2
gujarat,2020,2,bharuch,423017,2020-Q2
gujarat,2020,2,mahesana,389562,2020-Q2
gujarat,2020,2,kachchh,385480,2020-Q2
gujarat,2020,2,valsad,372771,2020-Q2
gujarat,2020,4,ahmadabad,2787991,2020-Q4
gujarat,2020,4,surat,2278232,2020-Q4
gujarat,2020,4,vadodara,980658,2020-Q4
gujarat,2020,4,rajkot,627654,2020-Q4
gujarat,2020,4,gandhinagar,572461,2020-Q4
gujarat,2020,4,banas kantha,551645,2020-Q4
gujarat,2020,4,bharuch,508005,2020-Q4
gujarat,2020,4,kachchh,466855,2020-Q4
gujarat,2020,4,mahesana,464932,2020-Q4
gujarat,2020,4,valsad,452628,2020-Q4
gujarat,2020,1,ahmadabad,2185983,2020-Q1
gujarat,2020,1,surat,1772703,2020-Q1
gujarat,2020,1,vadodara,763969,2020-Q1
gujarat,2020,1,rajkot,469636,2020-Q1
gujarat,2020,1,gandhinagar,445290,2020-Q1
gujarat,2020,1,banas kantha,386212,2020-Q1
gujarat,2020,1,bharuch,384819,2020-Q1
gujarat,2020,1,mahesana,349897,2020-Q1
gujarat,2020,1,kachchh,347270,2020-Q1
gujarat,2020,1,valsad,330053,2020-Q1
gujarat,2019,3,ahmadabad,1848860,2019-Q3
gujarat,2019,3,surat,1481391,2019-Q3
gujarat,2019,3,vadodara,637678,2019-Q3
gujarat,2019,3,rajkot,384852,2019-Q3
gujarat,2019,3,gandhinagar,372464,2019-Q3
gujarat,2019,3,bharuch,315856,2019-Q3
gujarat,2019,3,banas kantha,301373,2019-Q3
gujarat,2019,3,mahesana,286652,2019-Q3
gujarat,2019,3,kachchh,285519,2019-Q3
gujarat,2019,3,valsad,266134,2019-Q3
gujarat,2019,2,ahmadabad,1656341,2019-Q2
gujarat,2019,2,surat,1338584,2019-Q2
gujarat,2019,2,vadodara,572031,2019-Q2
gujarat,2019,2,rajkot,345178,2019-Q2
gujarat,2019,2,gandhinagar,333056,2019-Q2
gujarat,2019,2,bharuch,284296,2019-Q2
gujarat,2019,2,banas kantha,271379,2019-Q2
gujarat,2019,2,kachchh,261458,2019-Q2
gujarat,2019,2,mahesana,259949,2019-Q2
gujarat,2019,2,valsad,238764,2019-Q2
gujarat,2019,4,ahmadabad,2015947,2019-Q4
gujarat,2019,4,surat,1624077,2019-Q4
gujarat,2019,4,vadodara,700817,2019-Q4
gujarat,2019,4,rajkot,426178,2019-Q4
gujarat,2019,4,gandhinagar,408526,2019-Q4
gujarat,2019,4,bharuch,350619,2019-Q4
gujarat,2019,4,banas kantha,339582,2019-Q4
gujarat,2019,4,mahesana,316985,2019-Q4
gujarat,2019,4,kachchh,314732,2019-Q4
gujarat,2019,4,valsad,296977,2019-Q4
gujarat,2019,1,ahmadabad,1450100,2019-Q1
gujarat,2019,1,surat,1180819,2019-Q1
gujarat,2019,1,vadodara,502520,2019-Q1
gujarat,2019,1,rajkot,304415,2019-Q1
gujarat,2019,1,gandhinagar,291858,2019-Q1
gujarat,2019,1,bharuch,252826,2019-Q1
gujarat,2019,1,banas kantha,239613,2019-Q1
gujarat,2019,1,kachchh,231871,2019-Q1
gujarat,2019,1,mahesana,230403,2019-Q1
gujarat,2019,1,valsad,209477,2019-Q1
gujarat,2022,3,ahmadabad,4319512,2022-Q3
gujarat,2022,3,surat,3567767,2022-Q3
gujarat,2022,3,vadodara,1515556,2022-Q3
gujarat,2022,3,rajkot,986904,2022-Q3
gujarat,2022,3,banas kantha,896869,2022-Q3
gujarat,2022,3,gandhinagar,885535,2022-Q3
gujarat,2022,3,bharuch,803845,2022-Q3
gujarat,2022,3,kachchh,747079,2022-Q3
gujarat,2022,3,mahesana,729723,2022-Q3
gujarat,2022,3,valsad,716467,2022-Q3
gujarat,2022,2,ahmadabad,4105172,2022-Q2
gujarat,2022,2,surat,3385398,2022-Q2
gujarat,2022,2,vadodara,1440949,2022-Q2
gujarat,2022,2,rajkot,937863,2022-Q2
gujarat,2022,2,banas kantha,849884,2022-Q2
gujarat,2022,2,gandhinagar,841732,2022-Q2
gujarat,2022,2,bharuch,762752,2022-Q2
gujarat,2022,2,kachchh,709339,2022-Q2
gujarat,2022,2,mahesana,692794,2022-Q2
gujarat,2022,2,valsad,679340,2022-Q2
gujarat,2022,4,ahmadabad,4530853,2022-Q4
gujarat,2022,4,surat,3747780,2022-Q4
gujarat,2022,4,vadodara,1587831,2022-Q4
gujarat,2022,4,rajkot,1033159,2022-Q4
gujarat,2022,4,banas kantha,939693,2022-Q4
gujarat,2022,4,gandhinagar,927585,2022-Q4
gujarat,2022,4,bharuch,842519,2022-Q4
gujarat,2022,4,kachchh,781383,2022-Q4
gujarat,2022,4,mahesana,763693,2022-Q4
gujarat,2022,4,valsad,751767,2022-Q4
gujarat,2022,1,ahmadabad,3897869,2022-Q1
gujarat,2022,1,surat,3210535,2022-Q1
gujarat,2022,1,vadodara,1368210,2022-Q1
gujarat,2022,1,rajkot,889499,2022-Q1
gujarat,2022,1,banas kantha,802470,2022-Q1
gujarat,2022,1,gandhinagar,799301,2022-Q1
gujarat,2022,1,bharuch,722367,2022-Q1
gujarat,2022,1,kachchh,671465,2022-Q1
gujarat,2022,1,mahesana,656908,2022-Q1
gujarat,2022,1,valsad,643742,2022-Q1
maharashtra,2021,3,pune,7398336,2021-Q3
maharashtra,2021,3,thane,4597394,2021-Q3
maharashtra,2021,3,mumbai suburban,4444495,2021-Q3
maharashtra,2021,3,nashik,2352259,2021-Q3
maharashtra,2021,3,nagpur,2020264,2021-Q3
maharashtra,2021,3,aurangabad,1671665,2021-Q3
maharashtra,2021,3,mumbai,1659663,2021-Q3
maharashtra,2021,3,ahmednagar,1539300,2021-Q3
maharashtra,2021,3,palghar,1410321,2021-Q3
maharashtra,2021,3,solapur,1380100,2021-Q3
maharashtra,2021,2,pune,6915820,2021-Q2
maharashtra,2021,2,thane,4290066,2021-Q2
maharashtra,2021,2,mumbai suburban,4151227,2021-Q2
maharashtra,2021,2,nashik,2191882,2021-Q2
maharashtra,2021,2,nagpur,1883447,2021-Q2
maharashtra,2021,2,aurangabad,1557693,2021-Q2
maharashtra,2021,2,mumbai,1549784,2021-Q2
maharashtra,2021,2,ahmednagar,1429562,2021-Q2
maharashtra,2021,2,palghar,1312388,2021-Q2
maharashtra,2021,2,solapur,1283601,2021-Q2
maharashtra,2021,4,pune,7880431,2021-Q4
maharashtra,2021,4,thane,4906492,2021-Q4
maharashtra,2021,4,mumbai suburban,4740546,2021-Q4
maharashtra,2021,4,nashik,2510393,2021-Q4
maharashtra,2021,4,nagpur,2157149,2021-Q4
maharashtra,2021,4,aurangabad,1786190,2021-Q4
maharashtra,2021,4,mumbai,1770325,2021-Q4
maharashtra,2021,4,ahmednagar,1646991,2021-Q4
maharashtra,2021,4,palghar,1508500,2021-Q4
maharashtra,2021,4,solapur,1475291,2021-Q4
maharashtra,2021,1,pune,6481971,2021-Q1
maharashtra,2021,1,thane,4014464,2021-Q1
maharashtra,2021,1,mumbai suburban,3886500,2021-Q1
maharashtra,2021,1,nashik,2049293,2021-Q1
maharashtra,2021,1,nagpur,1761562,2021-Q1
maharashtra,2021,1,aurangabad,1456891,2021-Q1
maharashtra,2021,1,mumbai,1450548,2021-Q1
maharashtra,2021,1,ahmednagar,1333477,2021-Q1
maharashtra,2021,1,palghar,1225423,2021-Q1
maharashtra,2021,1,solapur,1199130,2021-Q1
maharashtra,2018,3,pune,1974138,2018-Q3
maharashtra,2018,3,mumbai suburban,1218632,2018-Q3
maharashtra,2018,3,thane,1104206,2018-Q3
maharashtra,2018,3,nashik,552556,2018-Q3
maharashtra,2018,3,nagpur,487280,2018-Q3
maharashtra,2018,3,aurangabad,428394,2018-Q3
maharashtra,2018,3,mumbai,410878,2018-Q3
maharashtra,2018,3,ahmednagar,344804,2018-Q3
maharashtra,2018,3,solapur,331428,2018-Q3
maharashtra,2018,3,palghar,312322,2018-Q3
maharashtra,2018,2,pune,1592293,2018-Q2
maharashtra,2018,2,mumbai suburban,957633,2018-Q2
maharashtra,2018,2,thane,861292,2018-Q2
maharashtra,2018,2,nashik,436668,2018-Q2
maharashtra,2018,2,nagpur,380425,2018-Q2
maharashtra,2018,2,aurangabad,347838,2018-Q2
maharashtra,2018,2,mumbai,319588,2018-Q2
maharashtra,2018,2,ahmednagar,268520,2018-Q2
maharashtra,2018,2,solapur,259084,2018-Q2
maharashtra,2018,2,palghar,239053,2018-Q2
maharashtra,2018,4,pune,2498852,2018-Q4
maharashtra,2018,4,mumbai suburban,1578487,2018-Q4
maharashtra,2018,4,thane,1473811,2018-Q4
maharashtra,2018,4,nashik,698343,2018-Q4
maharashtra,2018,4,nagpur,627317,2018-Q4
maharashtra,2018,4,mumbai,543353,2018-Q4
maharashtra,2018,4,aurangabad,534477,2018-Q4
maharashtra,2018,4,ahmednagar,439246,2018-Q4
maharashtra,2018,4,solapur,419060,2018-Q4
maharashtra,2018,4,palghar,414825,2018-Q4
maharashtra,2018,1,pune,1211643,2018-Q1
maharashtra,2018,1,mumbai suburban,719300,2018-Q1
maharashtra,2018,1,thane,631864,2018-Q1
maharashtra,2018,1,nashik,321402,2018-Q1
maharashtra,2018,1,nagpur,280007,2018-Q1
maharashtra,2018,1,aurangabad,266324,2018-Q1
maharashtra,2018,1,mumbai,233538,2018-Q1
maharashtra,2018,1,ahmednagar,197473,2018-Q1
maharashtra,2018,1,solapur,190033,2018-Q1
maharashtra,2018,1,raigad,173015,2018-Q1
maharashtra,2024,3,pune,12392676,2024-Q3
maharashtra,2024,3,thane,7103828,2024-Q3
maharashtra,2024,3,mumbai suburban,6688601,2024-Q3
maharashtra,2024,3,nashik,3867938,2024-Q3
maharashtra,2024,3,nagpur,3331958,2024-Q3
maharashtra,2024,3,chhatrapati sambhaji nagar,2709328,2024-Q3
maharashtra,2024,3,mumbai,2496314,2024-Q3
maharashtra,2024,3,ahmednagar,2494005,2024-Q3
maharashtra,2024,3,palghar,2277990,2024-Q3
maharashtra,2024,3,solapur,2194106,2024-Q3
maharashtra,2024,2,pune,11964579,2024-Q2
maharashtra,2024,2,thane,7591749,2024-Q2
maharashtra,2024,2,mumbai suburban,7325715,2024-Q2
maharashtra,2024,2,nashik,3889850,2024-Q2
maharashtra,2024,2,nagpur,3346275,2024-Q2
maharashtra,2024,2,aurangabad,2783002,2024-Q2
maharashtra,2024,2,mumbai,2734724,2024-Q2
maharashtra,2024,2,ahmednagar,2571674,2024-Q2
maharashtra,2024,2,palghar,2375656,2024-Q2
maharashtra,2024,2,solapur,2293916,2024-Q2
maharashtra,2024,4,pune,12734314,2024-Q4
maharashtra,2024,4,thane,7300941,2024-Q4
maharashtra,2024,4,mumbai suburban,6875379,2024-Q4
maharashtra,2024,4,nashik,3991070,2024-Q4
maharashtra,2024,4,nagpur,3435039,2024-Q4
maharashtra,2024,4,chhatrapati sambhaji nagar,2797934,2024-Q4
maharashtra,2024,4,ahmednagar,2578315,2024-Q4
maharashtra,2024,4,mumbai,2564652,2024-Q4
maharashtra,2024,4,palghar,2341896,2024-Q4
maharashtra,2024,4,solapur,2271533,2024-Q4
maharashtra,2024,1,pune,11546171,2024-Q1
maharashtra,2024,1,thane,7314981,2024-Q1
maharashtra,2024,1,mumbai suburban,7055629,2024-Q1
maharashtra,2024,1,nashik,3747440,2024-Q1
maharashtra,2024,1,nagpur,3225345,2024-Q1
maharashtra,2024,1,aurangabad,2679421,2024-Q1
maharashtra,2024,1,mumbai,2634732,2024-Q1
maharashtra,2024,1,ahmednagar,2477859,2024-Q1
maharashtra,2024,1,palghar,2286819,2024-Q1
maharashtra,2024,1,solapur,2209975,2024-Q1
maharashtra,2023,3,pune,10780092,2023-Q3
maharashtra,2023,3,thane,6802106,2023-Q3
maharashtra,2023,3,mumbai suburban,6560867,2023-Q3
maharashtra,2023,3,nashik,3481028,2023-Q3
maharashtra,2023,3,nagpur,2995471,2023-Q3
maharashtra,2023,3,aurangabad,2485041,2023-Q3
maharashtra,2023,3,mumbai,2450770,2023-Q3
maharashtra,2023,3,ahmednagar,2297997,2023-Q3
maharashtra,2023,3,palghar,2118552,2023-Q3
maharashtra,2023,3,solapur,2050042,2023-Q3
maharashtra,2023,2,pune,10396344,2023-Q2
maharashtra,2023,2,thane,6552282,2023-Q2
maharashtra,2023,2,mumbai suburban,6322778,2023-Q2
maharashtra,2023,2,nashik,3350410,2023-Q2
maharashtra,2023,2,nagpur,2882255,2023-Q2
maharashtra,2023,2,aurangabad,2390854,2023-Q2
maharashtra,2023,2,mumbai,2361852,2023-Q2
maharashtra,2023,2,ahmednagar,2208055,2023-Q2
maharashtra,2023,2,palghar,2037722,2023-Q2
maharashtra,2023,2,solapur,1970077,2023-Q2
maharashtra,2023,4,pune,11135186,2023-Q4
maharashtra,2023,4,thane,7044610,2023-Q4
maharashtra,2023,4,mumbai suburban,6796218,2023-Q4
maharashtra,2023,4,nashik,3606029,2023-Q4
maharashtra,2023,4,nagpur,3102070,2023-Q4
maharashtra,2023,4,aurangabad,2575931,2023-Q4
maharashtra,2023,4,mumbai,2537871,2023-Q4
maharashtra,2023,4,ahmednagar,2381246,2023-Q4
maharashtra,2023,4,palghar,2198589,2023-Q4
maharashtra,2023,4,solapur,2124162,2023-Q4
maharashtra,2023,1,pune,10037022,2023-Q1
maharashtra,2023,1,thane,6314618,2023-Q1
maharashtra,2023,1,mumbai suburban,6095695,2023-Q1
maharashtra,2023,1,nashik,3223873,2023-Q1
maharashtra,2023,1,nagpur,2775157,2023-Q1
maharashtra,2023,1,aurangabad,2300283,2023-Q1
maharashtra,2023,1,mumbai,2276888,2023-Q1
maharashtra,2023,1,ahmednagar,2119506,2023-Q1
maharashtra,2023,1,palghar,1957628,2023-Q1
maharashtra,2023,1,solapur,1892509,2023-Q1
maharashtra,2020,3,pune,5546002,2020-Q3
maharashtra,2020,3,thane,3401853,2020-Q3
maharashtra,2020,3,mumbai suburban,3304696,2020-Q3
maharashtra,2020,3,nashik,1752191,2020-Q3
maharashtra,2020,3,nagpur,1502777,2020-Q3
maharashtra,2020,3,aurangabad,1244879,2020-Q3
maharashtra,2020,3,mumbai,1234355,2020-Q3
maharashtra,2020,3,ahmednagar,1123648,2020-Q3
maharashtra,2020,3,palghar,1034468,2020-Q3
maharashtra,2020,3,solapur,1012518,2020-Q3
maharashtra,2020,2,pune,5144688,2020-Q2
maharashtra,2020,2,thane,3135101,2020-Q2
maharashtra,2020,2,mumbai suburban,3060916,2020-Q2
maharashtra,2020,2,nashik,1602650,2020-Q2
maharashtra,2020,2,nagpur,1377642,2020-Q2
maharashtra,2020,2,aurangabad,1142730,2020-Q2
maharashtra,2020,2,mumbai,1141566,2020-Q2
maharashtra,2020,2,ahmednagar,1014520,2020-Q2
maharashtra,2020,2,palghar,947121,2020-Q2
maharashtra,2020,2,solapur,918756,2020-Q2
maharashtra,2020,4,pune,6033615,2020-Q4
maharashtra,2020,4,thane,3727358,2020-Q4
maharashtra,2020,4,mumbai suburban,3609970,2020-Q4
maharashtra,2020,4,nashik,1907318,2020-Q4
maharashtra,2020,4,nagpur,1637270,2020-Q4
maharashtra,2020,4,aurangabad,1355656,2020-Q4
maharashtra,2020,4,mumbai,1347356,2020-Q4
maharashtra,2020,4,ahmednagar,1237321,2020-Q4
maharashtra,2020,4,palghar,1136061,2020-Q4
maharashtra,2020,4,solapur,1113260,2020-Q4
maharashtra,2020,1,pune,4802397,2020-Q1
maharashtra,2020,1,thane,2878073,2020-Q1
maharashtra,2020,1,mumbai suburban,2843378,2020-Q1
maharashtra,2020,1,nashik,1448324,2020-Q1
maharashtra,2020,1,nagpur,1251510,2020-Q1
maharashtra,2020,1,mumbai,1054509,2020-Q1
maharashtra,2020,1,aurangabad,1046306,2020-Q1
maharashtra,2020,1,ahmednagar,905962,2020-Q1
maharashtra,2020,1,palghar,848560,2020-Q1
maharashtra,2020,1,raigad,830643,2020-Q1
maharashtra,2019,3,pune,4004991,2019-Q3
maharashtra,2019,3,mumbai suburban,2407754,2019-Q3
maharashtra,2019,3,thane,2396815,2019-Q3
maharashtra,2019,3,nashik,1155897,2019-Q3
maharashtra,2019,3,nagpur,1015333,2019-Q3
maharashtra,2019,3,mumbai,889541,2019-Q3
maharashtra,2019,3,aurangabad,841802,2019-Q3
maharashtra,2019,3,ahmednagar,705492,2019-Q3
maharashtra,2019,3,palghar,691229,2019-Q3
maharashtra,2019,3,raigad,679155,2019-Q3
maharashtra,2019,2,pune,3514081,2019-Q2
maharashtra,2019,2,mumbai suburban,2151657,2019-Q2
maharashtra,2019,2,thane,2118406,2019-Q2
maharashtra,2019,2,nashik,995687,2019-Q2
maharashtra,2019,2,nagpur,887042,2019-Q2
maharashtra,2019,2,mumbai,785480,2019-Q2
maharashtra,2019,2,aurangabad,736863,2019-Q2
maharashtra,2019,2,ahmednagar,614812,2019-Q2
maharashtra,2019,2,palghar,608184,2019-Q2
maharashtra,2019,2,raigad,594675,2019-Q2
maharashtra,2019,4,pune,4416899,2019-Q4
maharashtra,2019,4,thane,2638051,2019-Q4
maharashtra,2019,4,mumbai suburban,2630360,2019-Q4
maharashtra,2019,4,nashik,1304611,2019-Q4
maharashtra,2019,4,nagpur,1134480,2019-Q4
maharashtra,2019,4,mumbai,973018,2019-Q4
maharashtra,2019,4,aurangabad,947081,2019-Q4
maharashtra,2019,4,ahmednagar,805271,2019-Q4
maharashtra,2019,4,palghar,767925,2019-Q4
maharashtra,2019,4,raigad,754910,2019-Q4
maharashtra,2019,1,pune,3038402,2019-Q1
maharashtra,2019,1,mumbai suburban,1901210,2019-Q1
maharashtra,2019,1,thane,1834051,2019-Q1
maharashtra,2019,1,nashik,853648,2019-Q1
maharashtra,2019,1,nagpur,765612,2019-Q1
maharashtra,2019,1,mumbai,670094,2019-Q1
maharashtra,2019,1,aurangabad,644687,2019-Q1
maharashtra,2019,1,ahmednagar,532651,2019-Q1
maharashtra,2019,1,palghar,521918,2019-Q1
maharashtra,2019,1,raigad,509108,2019-Q1
maharashtra,2022,3,pune,9194074,2022-Q3
maharashtra,2022,3,thane,5757165,2022-Q3
maharashtra,2022,3,mumbai suburban,5555095,2022-Q3
maharashtra,2022,3,nashik,2948824,2022-Q3
maharashtra,2022,3,nagpur,2532986,2022-Q3
maharashtra,2022,3,aurangabad,2101234,2022-Q3
maharashtra,2022,3,mumbai,2074701,2022-Q3
maharashtra,2022,3,ahmednagar,1940071,2022-Q3
maharashtra,2022,3,palghar,1781265,2022-Q3
maharashtra,2022,3,solapur,1733556,2022-Q3
maharashtra,2022,2,pune,8757249,2022-Q2
maharashtra,2022,2,thane,5471749,2022-Q2
maharashtra,2022,2,mumbai suburban,5281053,2022-Q2
maharashtra,2022,2,nashik,2803471,2022-Q2
maharashtra,2022,2,nagpur,2407812,2022-Q2
maharashtra,2022,2,aurangabad,1996927,2022-Q2
maharashtra,2022,2,mumbai,1972178,2022-Q2
maharashtra,2022,2,ahmednagar,1844168,2022-Q2
maharashtra,2022,2,palghar,1689875,2022-Q2
maharashtra,2022,2,solapur,1649511,2022-Q2
maharashtra,2022,4,pune,9622338,2022-Q4
maharashtra,2022,4,thane,6042267,2022-Q4
maharashtra,2022,4,mumbai suburban,5831539,2022-Q4
maharashtra,2022,4,nashik,3086721,2022-Q4
maharashtra,2022,4,nagpur,2655029,2022-Q4
maharashtra,2022,4,aurangabad,2201353,2022-Q4
maharashtra,2022,4,mumbai,2178155,2022-Q4
maharashtra,2022,4,ahmednagar,2027819,2022-Q4
maharashtra,2022,4,palghar,1870957,2022-Q4
maharashtra,2022,4,solapur,1811044,2022-Q4
maharashtra,2022,1,pune,8331582,2022-Q1
maharashtra,2022,1,thane,5196050,2022-Q1
maharashtra,2022,1,mumbai suburban,5017556,2022-Q1
maharashtra,2022,1,nashik,2661739,2022-Q1
maharashtra,2022,1,nagpur,2286011,2022-Q1
maharashtra,2022,1,aurangabad,1894797,2022-Q1
maharashtra,2022,1,mumbai,1873643,2022-Q1
maharashtra,2022,1,ahmednagar,1749682,2022-Q1
maharashtra,2022,1,palghar,1601518,2022-Q1
maharashtra,2022,1,solapur,1565902,2022-Q1
rajasthan,2021,3,jaipur,4534297,2021-Q3
rajasthan,2021,3,alwar,1374586,2021-Q3
rajasthan,2021,3,jodhpur,1202937,2021-Q3
rajasthan,2021,3,sikar,892015,2021-Q3
rajasthan,2021,3,ajmer,835375,2021-Q3
rajasthan,2021,3,nagaur,787565,2021-Q3
rajasthan,2021,3,kota,777099,2021-Q3
rajasthan,2021,3,bhilwara,760232,2021-Q3
rajasthan,2021,3,udaipur,716657,2021-Q3
rajasthan,2021,3,jhunjhunu,660246,2021-Q3
rajasthan,2021,2,jaipur,4226231,2021-Q2
rajasthan,2021,2,alwar,1273307,2021-Q2
rajasthan,2021,2,jodhpur,1114131,2021-Q2
rajasthan,2021,2,sikar,826855,2021-Q2
rajasthan,2021,2,ajmer,776294,2021-Q2
rajasthan,2021,2,nagaur,726871,2021-Q2
rajasthan,2021,2,kota,722793,2021-Q2
rajasthan,2021,2,bhilwara,701929,2021-Q2
rajasthan,2021,2,udaipur,664816,2021-Q2
rajasthan,2021,2,jhunjhunu,611825,2021-Q2
rajasthan,2021,4,jaipur,4841883,2021-Q4
rajasthan,2021,4,alwar,1474129,2021-Q4
rajasthan,2021,4,jodhpur,1288773,2021-Q4
rajasthan,2021,4,sikar,955025,2021-Q4
rajasthan,2021,4,ajmer,892912,2021-Q4
rajasthan,2021,4,nagaur,845508,2021-Q4
rajasthan,2021,4,kota,831250,2021-Q4
rajasthan,2021,4,bhilwara,816969,2021-Q4
rajasthan,2021,4,udaipur,767224,2021-Q4
rajasthan,2021,4,jhunjhunu,706897,2021-Q4
rajasthan,2021,1,jaipur,3951866,2021-Q1
rajasthan,2021,1,alwar,1185599,2021-Q1
rajasthan,2021,1,jodhpur,1036855,2021-Q1
rajasthan,2021,1,sikar,770103,2021-Q1
rajasthan,2021,1,ajmer,723852,2021-Q1
rajasthan,2021,1,kota,674683,2021-Q1
rajasthan,2021,1,nagaur,674465,2021-Q1
rajasthan,2021,1,bhilwara,651400,2021-Q1
rajasthan,2021,1,udaipur,619264,2021-Q1
rajasthan,2021,1,jhunjhunu,569602,2021-Q1
rajasthan,2018,3,jaipur,1438305,2018-Q3
rajasthan,2018,3,alwar,345018,2018-Q3
rajasthan,2018,3,jodhpur,278965,2018-Q3
rajasthan,2018,3,kota,218406,2018-Q3
rajasthan,2018,3,sikar,216465,2018-Q3
rajasthan,2018,3,ajmer,193489,2018-Q3
rajasthan,2018,3,bhilwara,184376,2018-Q3
rajasthan,2018,3,udaipur,176698,2018-Q3
rajasthan,2018,3,nagaur,170749,2018-Q3
rajasthan,2018,3,jhunjhunu,162942,2018-Q3
rajasthan,2018,2,jaipur,1182983,2018-Q2
rajasthan,2018,2,alwar,275869,2018-Q2
rajasthan,2018,2,jodhpur,229215,2018-Q2
rajasthan,2018,2,kota,184759,2018-Q2
rajasthan,2018,2,sikar,178308,2018-Q2
rajasthan,2018,2,ajmer,157947,2018-Q2
rajasthan,2018,2,bhilwara,149055,2018-Q2
rajasthan,2018,2,udaipur,146348,2018-Q2
rajasthan,2018,2,nagaur,138240,2018-Q2
rajasthan,2018,2,jhunjhunu,134221,2018-Q2
rajasthan,2018,4,jaipur,1733893,2018-Q4
rajasthan,2018,4,alwar,426052,2018-Q4
rajasthan,2018,4,jodhpur,352924,2018-Q4
rajasthan,2018,4,kota,263264,2018-Q4
rajasthan,2018,4,sikar,262310,2018-Q4
rajasthan,2018,4,ajmer,237037,2018-Q4
rajasthan,2018,4,bhilwara,225409,2018-Q4
rajasthan,2018,4,udaipur,216089,2018-Q4
rajasthan,2018,4,nagaur,210067,2018-Q4
rajasthan,2018,4,jhunjhunu,196607,2018-Q4
rajasthan,2018,1,jaipur,900773,2018-Q1
rajasthan,2018,1,alwar,203096,2018-Q1
rajasthan,2018,1,jodhpur,172648,2018-Q1
rajasthan,2018,1,kota,141411,2018-Q1
rajasthan,2018,1,sikar,133983,2018-Q1
rajasthan,2018,1,ajmer,118458,2018-Q1
rajasthan,2018,1,udaipur,111919,2018-Q1
rajasthan,2018,1,bhilwara,111753,2018-Q1
rajasthan,2018,1,nagaur,101581,2018-Q1
rajasthan,2018,1,jhunjhunu,98912,2018-Q1
rajasthan,2024,3,jaipur,5219354,2024-Q3
rajasthan,2024,3,jaipur rural,1430124,2024-Q3
rajasthan,2024,3,kota,1348463,2024-Q3
rajasthan,2024,3,sikar,1185364,2024-Q3
rajasthan,2024,3,jodhpur,1154160,2024-Q3
rajasthan,2024,3,udaipur,1145180,2024-Q3
rajasthan,2024,3,bikaner,1138132,2024-Q3
rajasthan,2024,3,alwar,1057687,2024-Q3
rajasthan,2024,3,ajmer,1011766,2024-Q3
rajasthan,2024,3,bhilwara,934621,2024-Q3
rajasthan,2024,2,jaipur,7522194,2024-Q2
rajasthan,2024,2,alwar,2357624,2024-Q2
rajasthan,2024,2,jodhpur,2004056,2024-Q2
rajasthan,2024,2,sikar,1517703,2024-Q2
rajasthan,2024,2,ajmer,1384040,2024-Q2
rajasthan,2024,2,nagaur,1340651,2024-Q2
rajasthan,2024,2,kota,1312699,2024-Q2
rajasthan,2024,2,bhilwara,1304282,2024-Q2
rajasthan,2024,2,udaipur,1205522,2024-Q2
rajasthan,2024,2,jhunjhunu,1122057,2024-Q2
rajasthan,2024,4,jaipur,5371681,2024-Q4
rajasthan,2024,4,jaipur rural,1471885,2024-Q4
rajasthan,2024,4,kota,1393621,2024-Q4
rajasthan,2024,4,sikar,1233678,2024-Q4
rajasthan,2024,4,jodhpur,1196146,2024-Q4
rajasthan,2024,4,udaipur,1185490,2024-Q4
rajasthan,2024,4,bikaner,1180630,2024-Q4
rajasthan,2024,4,alwar,1093734,2024-Q4
rajasthan,2024,4,ajmer,1046582,2024-Q4
rajasthan,2024,4,bhilwara,972156,2024-Q4
rajasthan,2024,1,jaipur,7253881,2024-Q1
rajasthan,2024,1,alwar,2270393,2024-Q1
rajasthan,2024,1,jodhpur,1933181,2024-Q1
rajasthan,2024,1,sikar,1461236,2024-Q1
rajasthan,2024,1,ajmer,1334929,2024-Q1
rajasthan,2024,1,nagaur,1290786,2024-Q1
rajasthan,2024,1,kota,1264105,2024-Q1
rajasthan,2024,1,bhilwara,1256777,2024-Q1
rajasthan,2024,1,udaipur,1161696,2024-Q1
